CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn
15254,127,18,300.36,0,High Value,1
15255,67,47,890.85,0,High Value,0
15256,149,6,98.45,2,At Risk,1
15257,283,7,317.15,2,At Risk,1
15258,169,34,623.16,2,At Risk,1
15260,100,77,1810.77,0,High Value,0
15261,135,19,254.82,0,High Value,1
15262,324,10,178.95,2,At Risk,1
15263,107,12,156.51,0,High Value,1
15264,64,23,393.74,0,High Value,0
15265,151,82,1506.12,2,At Risk,1
15266,338,6,119.3,2,At Risk,1
15267,22,11,1717.36,0,High Value,0
15269,24,2,408.8,0,High Value,0
15270,16,41,2379.49,0,High Value,0
15271,7,264,2493.34,0,High Value,0
15272,57,63,721.94,0,High Value,0
15274,4,47,716.57,0,High Value,0
15275,38,41,615.14,0,High Value,0
15276,66,49,128.63,0,High Value,0
15277,47,12,255.9,0,High Value,0
15279,355,19,290.51,2,At Risk,1
15280,172,16,113.12,2,At Risk,1
15281,59,139,2332.15,0,High Value,0
15286,50,3,240.55,0,High Value,0
15287,22,20,486.69,0,High Value,0
15288,43,88,2306.52,0,High Value,0
15289,29,58,939.78,0,High Value,0
15290,5,204,7943.22,0,High Value,0
15291,26,103,4668.3,0,High Value,0
15292,201,24,178.39,2,At Risk,1
15296,51,194,3672.86,0,High Value,0
15297,10,39,641.94,0,High Value,0
15298,2,192,4799.9,0,High Value,0
15299,67,7,4507.01,0,High Value,0
15300,64,28,496.44,0,High Value,0
15301,51,242,5049.95,0,High Value,0
15303,290,31,574.02,2,At Risk,1
15304,61,23,694.4,0,High Value,0
15306,64,58,1174.35,0,High Value,0
15307,96,12,205.3,0,High Value,0
15308,274,19,310.47,2,At Risk,1
15311,1,2366,60632.75,1,Regular,0
15312,75,47,924.85,0,High Value,0
15313,110,1,52,0,High Value,1
15314,199,24,327.97,2,At Risk,1
15315,64,37,570.5,0,High Value,0
15316,327,1,165,2,At Risk,1
15318,4,33,312.62,0,High Value,0
15319,284,16,204.5,2,At Risk,1
15320,44,36,267.13,0,High Value,0
15321,71,95,2748.31,0,High Value,0
15322,86,42,679.68,0,High Value,0
15325,104,48,161.74,0,High Value,1
15326,334,29,311.71,2,At Risk,1
15327,53,10,208.75,0,High Value,0
15329,39,57,1049.7,0,High Value,0
15330,32,13,714.96,0,High Value,0
15332,366,35,1661.06,2,At Risk,1
15333,208,16,1028.56,2,At Risk,1
15334,157,98,350.82,2,At Risk,1
15335,54,35,170.22,0,High Value,0
15339,66,86,574.07,0,High Value,0
15341,81,17,2020.52,0,High Value,0
15342,130,24,406.09,0,High Value,1
15343,87,21,364.5,0,High Value,0
15344,1,26,563.94,0,High Value,0
15345,46,20,393.54,0,High Value,0
15346,333,17,252.42,2,At Risk,1
15347,366,5,201.6,2,At Risk,1
15348,72,9,158.04,0,High Value,0
15349,158,71,463.91,2,At Risk,1
15350,373,5,115.65,2,At Risk,1
15351,12,219,1934.66,0,High Value,0
15353,255,61,770.12,2,At Risk,1
15355,29,14,277.05,0,High Value,0
15356,31,499,2718.03,0,High Value,0
15358,5,551,8347.2,0,High Value,0
15360,40,13,427.93,0,High Value,0
15361,362,7,418.92,2,At Risk,1
15363,373,16,326,2,At Risk,1
15364,96,29,913.19,0,High Value,0
15365,26,114,2314.32,0,High Value,0
15366,75,44,602.51,0,High Value,0
15367,57,95,1877.59,0,High Value,0
15368,21,4,446.94,0,High Value,0
15370,41,94,2386.05,0,High Value,0
15372,137,27,2007.4,0,High Value,1
15373,8,132,2415.91,0,High Value,0
15374,129,3,168,0,High Value,1
15376,40,116,1221.56,0,High Value,0
15379,169,194,3703.29,2,At Risk,1
15380,9,36,1690.26,0,High Value,0
15381,214,8,596.85,2,At Risk,1
15382,15,302,5955.71,0,High Value,0
15384,170,41,642.41,2,At Risk,1
15385,40,12,316.88,0,High Value,0
15386,186,31,394.14,2,At Risk,1
15388,270,10,140.54,2,At Risk,1
15389,172,1,500,2,At Risk,1
15392,5,84,1535.53,0,High Value,0
15393,16,12,231.86,0,High Value,0
15394,10,85,2183.54,0,High Value,0
15395,326,7,107.45,2,At Risk,1
15396,113,14,288.18,0,High Value,1
15397,290,6,94,2,At Risk,1
15398,16,73,1345.53,0,High Value,0
15399,1,50,815.77,0,High Value,0
15400,92,12,716.2,0,High Value,0
15402,149,42,626.77,2,At Risk,1
15405,189,8,349.1,2,At Risk,1
15406,31,53,510.71,0,High Value,0
15407,34,148,1046.74,0,High Value,0
15408,264,34,267.18,2,At Risk,1
15410,84,122,3450.84,0,High Value,0
15411,26,98,1348.93,0,High Value,0
15412,171,10,190.53,2,At Risk,1
15414,10,39,774.9,0,High Value,0
15415,313,47,559.61,2,At Risk,1
15416,65,192,3984.32,0,High Value,0
15417,85,28,508.8,0,High Value,0
15419,25,8,135.86,0,High Value,0
15421,59,53,950.36,0,High Value,0
15422,323,6,97.7,2,At Risk,1
15423,38,2,43.5,0,High Value,0
15424,254,17,383.34,2,At Risk,1
15426,19,275,1404.07,0,High Value,0
15427,33,292,1430.54,0,High Value,0
15428,15,6,93.78,0,High Value,0
15429,27,82,397.35,0,High Value,0
15432,23,10,171.19,0,High Value,0
15433,214,41,533.3,2,At Risk,1
15434,8,55,1041.48,0,High Value,0
15435,22,29,149.29,0,High Value,0
15436,12,291,1067.75,0,High Value,0
15437,262,45,200.16,2,At Risk,1
15438,131,25,156.58,0,High Value,1
15440,55,62,383.68,0,High Value,0
15442,249,2,594,2,At Risk,1
15443,2,372,3213.59,0,High Value,0
15444,9,214,1411.21,0,High Value,0
15445,264,5,113.5,2,At Risk,1
15447,331,9,155.17,2,At Risk,1
15448,313,28,494.64,2,At Risk,1
15449,26,60,974.52,0,High Value,0
15450,30,30,429.84,0,High Value,0
15452,30,56,528.48,0,High Value,0
15453,2,279,1371.77,0,High Value,0
15454,362,25,179.1,2,At Risk,1
15456,283,58,434.59,2,At Risk,1
15457,262,58,237.07,2,At Risk,1
15458,25,7,161.64,0,High Value,0
15460,354,56,214.26,2,At Risk,1
15462,94,11,234.6,0,High Value,0
15463,29,7,126.14,0,High Value,0
15464,338,155,1044.65,2,At Risk,1
15465,20,97,7354.62,0,High Value,0
15466,85,57,334.53,0,High Value,0
15467,9,52,524.88,0,High Value,0
15468,51,24,467.51,0,High Value,0
15469,50,24,538.55,0,High Value,0
15471,2,73,454.48,0,High Value,0
15472,113,76,371.56,0,High Value,1
15473,14,11,1771.2,0,High Value,0
15475,77,29,454.11,0,High Value,0
15478,40,44,1399.92,0,High Value,0
15480,116,45,905.5,0,High Value,1
15482,16,97,10879.76,0,High Value,0
15483,161,84,225.26,2,At Risk,1
15484,1,187,3590.41,0,High Value,0
15485,30,85,2564.5,0,High Value,0
15488,93,2,91.32,0,High Value,0
15489,23,50,1134.28,0,High Value,0
15491,95,154,3100.09,0,High Value,0
15492,28,35,659.46,0,High Value,0
15493,33,289,1953.41,0,High Value,0
15494,21,122,1280.58,0,High Value,0
15497,18,15,1262.2,0,High Value,0
15498,3,512,13316.4,0,High Value,0
15500,8,68,1131.56,0,High Value,0
15502,16,213,10384.93,0,High Value,0
15503,363,66,141.04,2,At Risk,1
15504,81,13,52.83,0,High Value,0
15505,53,97,3610.96,0,High Value,0
15506,23,161,972.08,0,High Value,0
15507,172,45,475.86,2,At Risk,1
15508,189,92,1000.27,2,At Risk,1
15510,331,1,250,2,At Risk,1
15511,12,158,900.53,0,High Value,0
15512,156,7,121,2,At Risk,1
15513,33,308,14758.22,0,High Value,0
15514,12,166,4023.72,0,High Value,0
15516,45,15,62.43,0,High Value,0
15517,233,27,267.03,2,At Risk,1
15518,64,210,1921.55,0,High Value,0
15520,2,18,343.5,0,High Value,0
15521,40,185,3000.2,0,High Value,0
15522,33,56,397.99,0,High Value,0
15523,84,10,412.01,0,High Value,0
15524,25,1,440,0,High Value,0
15525,2,156,734.37,0,High Value,0
15526,33,4,148.44,0,High Value,0
15527,19,162,2428.53,0,High Value,0
15528,254,26,229.33,2,At Risk,1
15529,23,662,3962.6,0,High Value,0
15530,22,107,1497.31,0,High Value,0
15531,8,219,1972.39,0,High Value,0
15532,25,251,1564.73,0,High Value,0
15533,19,83,807.57,0,High Value,0
15535,173,72,502.9,2,At Risk,1
15537,163,24,110.92,2,At Risk,1
15539,7,41,538.46,0,High Value,0
15540,11,15,213.3,0,High Value,0
15541,114,29,85.13,0,High Value,1
15543,288,28,127.86,2,At Risk,1
15544,9,259,3546.71,0,High Value,0
15545,54,80,288.97,0,High Value,0
15547,7,695,4910.6,0,High Value,0
15549,77,114,1681.46,0,High Value,0
15550,4,61,575.63,0,High Value,0
15551,37,29,436.06,0,High Value,0
15552,217,17,90.12,2,At Risk,1
15553,60,55,428.93,0,High Value,0
15554,278,14,217.2,2,At Risk,1
15555,12,887,4794.86,0,High Value,0
15556,24,31,279.77,0,High Value,0
15557,29,19,468.91,0,High Value,0
15561,12,27,800.59,0,High Value,0
15562,352,1,134.55,2,At Risk,1
15563,22,113,1400.44,0,High Value,0
15565,50,8,173.16,0,High Value,0
15567,19,7,186.01,0,High Value,0
15568,3,53,758.29,0,High Value,0
15569,104,31,1375.71,0,High Value,1
15570,7,319,4148.82,0,High Value,0
15571,12,57,650.43,0,High Value,0
15572,5,212,2533.42,0,High Value,0
15573,32,97,591.19,0,High Value,0
15574,178,152,675.64,2,At Risk,1
15576,38,43,921.37,0,High Value,0
15577,151,39,258.88,2,At Risk,1
15578,162,13,127.1,2,At Risk,1
15579,69,48,327.6,0,High Value,0
15581,121,147,3675.77,0,High Value,1
15582,25,44,682.91,0,High Value,0
15584,24,122,720.86,0,High Value,0
15585,177,31,455.3,2,At Risk,1
15587,50,9,913.68,0,High Value,0
15589,256,29,478.53,2,At Risk,1
15592,47,24,388.58,0,High Value,0
15593,71,5,199.8,0,High Value,0
15594,16,103,1771.78,0,High Value,0
15596,101,77,1406.59,0,High Value,1
15597,35,22,324.57,0,High Value,0
15598,53,14,240.68,0,High Value,0
15599,27,52,761.74,0,High Value,0
15601,11,410,6776.56,0,High Value,0
15602,8,47,1297.87,0,High Value,0
15603,79,2,48.48,0,High Value,0
15604,52,17,216.39,0,High Value,0
15605,36,67,1198.23,0,High Value,0
15606,61,77,2920.16,0,High Value,0
15607,337,13,104.76,2,At Risk,1
15608,28,60,1093.68,0,High Value,0
15609,184,16,298.48,2,At Risk,1
15610,52,6,112.46,0,High Value,0
15611,10,43,1591.45,0,High Value,0
15612,36,6,195.15,0,High Value,0
15615,10,423,10399.74,0,High Value,0
15618,33,45,776.851,0,High Value,0
15619,11,3,336.4,0,High Value,0
15620,57,100,1553.18,0,High Value,0
15621,4,16,1293.03,0,High Value,0
15622,43,185,3709.56,0,High Value,0
15623,141,19,301.03,2,At Risk,1
15624,117,34,588.13,0,High Value,1
15625,104,64,1534.26,0,High Value,1
15626,75,49,675.8,0,High Value,0
15628,5,155,2870.24,0,High Value,0
15630,45,60,1186.35,0,High Value,0
15632,16,167,3285.31,0,High Value,0
15634,17,15,243.55,0,High Value,0
15636,90,25,724.76,0,High Value,0
15637,53,15,223.36,0,High Value,0
15639,134,25,425.32,0,High Value,1
15640,4,476,12416.11,0,High Value,0
15641,105,119,1887.2,0,High Value,1
15643,192,33,664,2,At Risk,1
15644,166,232,803.54,2,At Risk,1
15645,19,52,612.01,0,High Value,0
15646,158,35,447.64,2,At Risk,1
15648,204,24,639.5,2,At Risk,1
15649,336,2,816,2,At Risk,1
15651,37,32,646.3,0,High Value,0
15652,91,21,337.74,0,High Value,0
15653,93,6,877.44,0,High Value,0
15654,9,21,922.53,0,High Value,0
15655,243,34,560.67,2,At Risk,1
15656,45,47,748.5,0,High Value,0
15657,23,1,30,0,High Value,0
15658,190,48,1024.1,2,At Risk,1
15659,44,11,306.45,0,High Value,0
15660,25,90,1600.86,0,High Value,0
15661,317,5,309.8,2,At Risk,1
15663,106,9,138.14,0,High Value,1
15664,51,17,386.43,0,High Value,0
15665,168,115,2222.21,2,At Risk,1
15667,40,13,301.32,0,High Value,0
15668,218,1,76.32,2,At Risk,1
15669,40,33,684.34,0,High Value,0
15670,297,12,173.05,2,At Risk,1
15671,19,78,2657.13,0,High Value,0
15673,88,138,2726.23,0,High Value,0
15674,73,114,2446.6,0,High Value,0
15675,81,21,323.69,0,High Value,0
15676,19,202,3435.76,0,High Value,0
15677,49,33,657.23,0,High Value,0
15678,53,12,352.7,0,High Value,0
15679,24,110,781.28,0,High Value,0
15680,9,78,1333.68,0,High Value,0
15681,25,53,1426.16,0,High Value,0
15683,117,10,193.75,0,High Value,1
15687,9,166,2993.1,0,High Value,0
15689,120,9,254.1,0,High Value,1
15690,4,19,239.76,0,High Value,0
15691,252,2,136.8,2,At Risk,1
15692,28,12,191.04,0,High Value,0
15694,1,78,6479.4,0,High Value,0
15695,267,22,409.98,2,At Risk,1
15696,33,168,2711.11,0,High Value,0
15699,18,18,309.65,0,High Value,0
15700,172,86,696.68,2,At Risk,1
15701,2,230,1529,0,High Value,0
15703,265,5,211.5,2,At Risk,1
15704,140,117,2293.62,0,High Value,1
15705,201,6,143.1,2,At Risk,1
15706,64,55,1060.56,0,High Value,0
15707,35,205,916.98,0,High Value,0
15708,41,273,3235.25,0,High Value,0
15709,284,6,133.25,2,At Risk,1
15712,9,53,1072.36,0,High Value,0
15713,143,19,356.7,2,At Risk,1
15714,12,34,330.03,0,High Value,0
15716,146,117,1101.11,0,High Value,1
15717,234,7,150.3,2,At Risk,1
15719,33,931,5030.07,0,High Value,0
15720,24,128,598.73,0,High Value,0
15721,12,84,471.4,0,High Value,0
15722,36,67,2211.21,0,High Value,0
15723,365,38,190.7,2,At Risk,1
15724,201,11,218.25,2,At Risk,1
15725,15,32,415.25,0,High Value,0
15727,17,301,5159.06,0,High Value,0
15729,213,5,85,2,At Risk,1
15730,66,70,1120.88,0,High Value,0
15732,212,14,294.12,2,At Risk,1
15733,283,10,162.3,2,At Risk,1
15734,115,26,1339.45,0,High Value,1
15737,15,71,1188.12,0,High Value,0
15738,19,173,4812.42,0,High Value,0
15739,66,8,449.12,0,High Value,0
15740,49,9,154.88,0,High Value,0
15743,16,86,775.96,0,High Value,0
15744,78,3,34.8,0,High Value,0
15745,19,62,1094.59,0,High Value,0
15746,134,28,196.88,0,High Value,1
15747,13,90,946.64,0,High Value,0
15748,40,20,144.36,0,High Value,0
15749,235,10,44534.3,2,At Risk,1
15750,3,291,2463.05,0,High Value,0
15752,40,405,2626.6,0,High Value,0
15753,305,1,79.2,2,At Risk,1
15754,51,28,458.57,0,High Value,0
15755,10,141,2364.25,0,High Value,0
15756,61,191,528.01,0,High Value,0
15757,66,45,714.42,0,High Value,0
15758,25,9,205.25,0,High Value,0
15759,218,7,253.04,2,At Risk,1
15762,65,37,583.75,0,High Value,0
15763,32,61,1086.92,0,High Value,0
15764,88,180,3279.97,0,High Value,0
15766,64,11,315.06,0,High Value,0
15768,116,27,621.83,0,High Value,1
15769,7,130,56252.72,0,High Value,0
15773,6,10,635.68,0,High Value,0
15774,69,25,270.8,0,High Value,0
15775,245,7,104.9,2,At Risk,1
15776,133,18,241.62,0,High Value,1
15777,241,21,1047.11,2,At Risk,1
15780,184,29,475.28,2,At Risk,1
15781,25,20,345.46,0,High Value,0
15782,10,43,2614.74,0,High Value,0
15783,11,14,246.3,0,High Value,0
15785,33,83,2328.97,0,High Value,0
15786,46,266,4919,0,High Value,0
15787,26,200,933.26,0,High Value,0
15789,358,25,351.3,2,At Risk,1
15790,10,34,218.75,0,High Value,0
15791,44,75,1612.69,0,High Value,0
15793,15,12,965.61,0,High Value,0
15795,150,42,610.01,2,At Risk,1
15796,1,132,2708.61,0,High Value,0
15797,113,8,2207.4,0,High Value,1
15799,76,98,884.14,0,High Value,0
15800,107,117,696.89,0,High Value,1
15801,46,64,1063.95,0,High Value,0
15802,143,1,451.42,2,At Risk,1
15803,51,8,415.82,0,High Value,0
15804,1,263,4206.39,0,High Value,0
15805,23,299,5488.18,0,High Value,0
15806,46,31,784.58,0,High Value,0
15807,50,48,903.9,0,High Value,0
15808,306,195,3651.27,2,At Risk,1
15809,36,35,515.77,0,High Value,0
15810,79,89,1391.98,0,High Value,0
15811,22,133,2218.62,0,High Value,0
15812,107,41,1801.14,0,High Value,1
15813,208,40,1303.91,2,At Risk,1
15814,17,72,1945.33,0,High Value,0
15815,64,49,2100.6,0,High Value,0
15819,49,123,1905.45,0,High Value,0
15820,320,17,206.98,2,At Risk,1
15821,44,62,570.96,0,High Value,0
15822,3,33,885.47,0,High Value,0
15823,372,1,15,2,At Risk,1
15825,172,20,532.94,2,At Risk,1
15826,56,68,1654.31,0,High Value,0
15827,73,115,1836.09,0,High Value,0
15829,99,51,636.14,0,High Value,0
15830,38,39,576,0,High Value,0
15831,58,66,794.64,0,High Value,0
15832,254,54,836.79,2,At Risk,1
15834,70,269,2225.15,0,High Value,0
15835,44,50,954.09,0,High Value,0
15836,50,10,137.37,0,High Value,0
15837,65,24,391.98,0,High Value,0
15838,11,167,33643.08,0,High Value,0
15839,33,62,1048.49,0,High Value,0
15840,59,27,355.56,0,High Value,0
15841,73,47,1224.06,0,High Value,0
15843,304,8,118.95,2,At Risk,1
15844,46,11,130.74,0,High Value,0
15845,18,138,3711.77,0,High Value,0
15847,38,22,389.27,0,High Value,0
15850,19,93,234.88,0,High Value,0
15852,187,22,160.71,2,At Risk,1
15853,52,30,110.8,0,High Value,0
15854,4,138,2969.12,0,High Value,0
15855,137,80,712.24,0,High Value,1
15856,4,628,16143.64,0,High Value,0
15857,19,14,297,0,High Value,0
15858,16,188,1427.57,0,High Value,0
15860,41,139,965.16,0,High Value,0
15861,12,540,3146.92,0,High Value,0
15862,8,147,832.88,0,High Value,0
15863,26,18,68.84,0,High Value,0
15864,22,20,1936.32,0,High Value,0
15865,41,40,895.13,0,High Value,0
15866,101,43,211.89,0,High Value,1
15867,5,459,3810.14,0,High Value,0
15869,277,15,149.64,2,At Risk,1
15870,33,74,351.44,0,High Value,0
15872,15,108,316.25,0,High Value,0
15874,64,120,4405.88,0,High Value,0
15877,2,126,490.33,0,High Value,0
15880,369,96,329.03,2,At Risk,1
15881,312,29,501.39,2,At Risk,1
15882,199,23,516.36,2,At Risk,1
15883,2,49,396.48,0,High Value,0
15885,93,18,379.35,0,High Value,0
15886,60,12,181.09,0,High Value,0
15888,81,12,168.31,0,High Value,0
15889,157,85,420.07,2,At Risk,1
15891,227,60,511.68,2,At Risk,1
15894,253,37,258.25,2,At Risk,1
15895,150,11,179.17,2,At Risk,1
15897,194,22,208.59,2,At Risk,1
15898,1,84,1383.83,0,High Value,0
15899,369,4,56.25,2,At Risk,1
15900,24,47,337.28,0,High Value,0
15901,17,111,351.73,0,High Value,0
15903,10,74,5126.76,0,High Value,0
15904,8,30,164.68,0,High Value,0
15906,20,150,1567.69,0,High Value,0
15907,4,226,882.72,0,High Value,0
15909,174,7,191.94,2,At Risk,1
15910,1,266,1228.88,0,High Value,0
15912,178,19,264.62,2,At Risk,1
15916,16,151,1502.86,0,High Value,0
15917,248,12,123.1,2,At Risk,1
15918,191,40,334.23,2,At Risk,1
15919,20,122,525.69,0,High Value,0
15920,154,60,167.5,2,At Risk,1
15921,173,24,323.03,2,At Risk,1
15922,373,11,369.5,2,At Risk,1
15923,373,21,127.08,2,At Risk,1
15925,194,12,207.15,2,At Risk,1
15930,67,21,426.63,0,High Value,0
15932,4,115,2495.87,0,High Value,0
15933,21,74,1107.46,0,High Value,0
15935,239,12,416.86,2,At Risk,1
15937,64,7,145.35,0,High Value,0
15938,112,18,404.58,0,High Value,1
15939,90,76,6115.01,0,High Value,0
15940,311,1,35.8,2,At Risk,1
15942,134,14,337.44,0,High Value,1
15944,277,6,325.1,2,At Risk,1
15945,365,2,181,2,At Risk,1
15947,83,29,1708.24,0,High Value,0
15948,8,60,955.24,0,High Value,0
15949,17,19,364.72,0,High Value,0
15950,32,97,1744.71,0,High Value,0
15951,9,41,708.22,0,High Value,0
15952,34,84,781.91,0,High Value,0
15953,15,97,1657.28,0,High Value,0
15955,24,183,4416.26,0,High Value,0
15957,32,42,428.89,0,High Value,0
15958,74,7,104.35,0,High Value,0
15963,20,28,470.76,0,High Value,0
15965,17,111,808.87,0,High Value,0
15967,23,80,397.68,0,High Value,0
15969,3,20,666.1,0,High Value,0
15970,304,11,314.1,2,At Risk,1
15971,18,35,4199.85,0,High Value,0
15973,367,4,307.82,2,At Risk,1
15974,39,176,3442.15,0,High Value,0
15975,84,24,371.01,0,High Value,0
15976,165,96,427.64,2,At Risk,1
15977,17,65,1054.73,0,High Value,0
15978,77,49,1098.78,0,High Value,0
15980,89,43,2398.86,0,High Value,0
15981,25,97,3408.48,0,High Value,0
15983,22,112,1465.12,0,High Value,0
15984,3,258,2780.63,0,High Value,0
15985,123,37,1142.42,0,High Value,1
15986,30,14,168.12,0,High Value,0
15987,12,128,1432.77,0,High Value,0
15988,19,26,156.78,0,High Value,0
15990,44,52,792.11,0,High Value,0
15992,4,3,41.99,0,High Value,0
15993,9,543,2777.67,0,High Value,0
15994,55,32,414.27,0,High Value,0
15996,88,127,1032.58,0,High Value,0
15998,37,504,3080.22,0,High Value,0
16000,3,9,12393.7,0,High Value,0
16003,30,103,2735.37,0,High Value,0
16005,12,201,578.71,0,High Value,0
16006,211,8,101.4,2,At Risk,1
16007,48,381,1693.81,0,High Value,0
16008,24,33,478.78,0,High Value,0
16009,22,82,972.11,0,High Value,0
16010,246,79,392.4,2,At Risk,1
16011,8,210,3352.96,0,High Value,0
16012,35,94,1415.29,0,High Value,0
16013,4,139,37130.6,0,High Value,0
16014,38,138,646.83,0,High Value,0
16015,4,181,704.55,0,High Value,0
16016,3,224,1465.51,0,High Value,0
16017,47,32,211.88,0,High Value,0
16018,39,28,408.9,0,High Value,0
16019,47,160,3786.24,0,High Value,0
16020,17,46,851.01,0,High Value,0
16022,260,71,602.63,2,At Risk,1
16023,46,101,719.81,0,High Value,0
16024,12,63,251.03,0,High Value,0
16025,30,28,439.66,0,High Value,0
16026,43,32,236.09,0,High Value,0
16027,92,16,934.62,0,High Value,0
16029,39,241,80850.84,1,Regular,0
16030,310,29,331.24,2,At Risk,1
16031,92,98,547.9,0,High Value,0
16033,6,1128,8778.82,0,High Value,0
16034,196,22,437.7,2,At Risk,1
16036,87,55,758.92,0,High Value,0
16037,270,39,855.02,2,At Risk,1
16038,8,26,471.78,0,High Value,0
16040,65,65,1313.55,0,High Value,0
16041,31,6,3166.4,0,High Value,0
16042,22,70,1177.47,0,High Value,0
16043,38,39,773.99,0,High Value,0
16045,120,83,1340.7,0,High Value,1
16048,373,8,256.44,2,At Risk,1
16049,40,299,1074.81,0,High Value,0
16050,174,10,137.9,2,At Risk,1
16052,54,34,362.06,0,High Value,0
16053,33,84,1511.95,0,High Value,0
16054,145,70,783.9,2,At Risk,1
16055,221,8,134.8,2,At Risk,1
16056,45,66,650.75,0,High Value,0
16057,16,121,2263.12,0,High Value,0
16059,66,178,1453.16,0,High Value,0
16062,10,64,1153.62,0,High Value,0
16063,260,23,335.32,2,At Risk,1
16065,365,73,367.14,2,At Risk,1
16066,17,101,1521.04,0,High Value,0
16070,22,33,852.15,0,High Value,0
16071,45,21,326.24,0,High Value,0
16072,288,23,584.32,2,At Risk,1
16073,297,1,122.4,2,At Risk,1
16076,3,129,2234.73,0,High Value,0
16078,284,1,79.2,2,At Risk,1
16079,17,21,1352,0,High Value,0
16080,82,10,217.16,0,High Value,0
16081,56,223,2799.42,0,High Value,0
16083,101,31,1317.62,0,High Value,1
16084,299,38,436.18,2,At Risk,1
16085,23,167,981.51,0,High Value,0
16086,59,39,1121.39,0,High Value,0
16091,155,18,315.06,2,At Risk,1
16092,115,51,817.86,0,High Value,1
16093,107,1,17,0,High Value,1
16094,12,63,1078.23,0,High Value,0
16096,264,12,320.62,2,At Risk,1
16097,240,10,185.05,2,At Risk,1
16098,88,67,2005.63,0,High Value,0
16099,50,39,731.9,0,High Value,0
16101,71,76,1290.7,0,High Value,0
16102,42,57,1842.14,0,High Value,0
16103,7,48,1429.64,0,High Value,0
16104,62,28,298.21,0,High Value,0
16105,249,13,336.96,2,At Risk,1
16106,66,6,108.38,0,High Value,0
16107,18,31,3204.16,0,High Value,0
16108,85,48,842.5,0,High Value,0
16109,219,18,611.88,2,At Risk,1
16110,45,342,1320.95,0,High Value,0
16112,143,16,195.74,2,At Risk,1
16113,183,30,161.38,2,At Risk,1
16114,171,8,135.75,2,At Risk,1
16115,10,279,1660.88,0,High Value,0
16116,212,34,612.78,2,At Risk,1
16117,190,30,232.21,2,At Risk,1
16119,8,16,423.36,0,High Value,0
16120,59,30,1309.14,0,High Value,0
16121,57,204,854.66,0,High Value,0
16122,73,38,684.42,0,High Value,0
16123,52,16,307.78,0,High Value,0
16124,317,11,249,2,At Risk,1
16125,367,13,289.35,2,At Risk,1
16126,29,117,6287.77,0,High Value,0
16127,39,40,656.25,0,High Value,0
16128,18,89,1880.22,0,High Value,0
16131,52,78,3506.54,0,High Value,0
16133,4,339,14589.04,0,High Value,0
16134,22,35,618.09,0,High Value,0
16135,263,21,517.55,2,At Risk,1
16136,60,37,709.38,0,High Value,0
16139,19,31,635.41,0,High Value,0
16140,66,35,725.18,0,High Value,0
16141,88,30,620.4,0,High Value,0
16142,250,37,535.34,2,At Risk,1
16143,3,117,2424.94,0,High Value,0
16144,247,1,175.2,2,At Risk,1
16145,9,224,3799.49,0,High Value,0
16146,157,29,734.13,2,At Risk,1
16147,134,22,375,0,High Value,1
16148,296,1,76.32,2,At Risk,1
16149,5,18,280.52,0,High Value,0
16150,43,117,2053.02,0,High Value,0
16152,269,29,1829.04,2,At Risk,1
16153,50,89,1824.23,0,High Value,0
16156,9,128,3092.04,0,High Value,0
16157,16,18,656.69,0,High Value,0
16159,282,14,348.2,2,At Risk,1
16160,65,20,1025.44,0,High Value,0
16161,2,471,5533.67,0,High Value,0
16162,252,2,37.4,2,At Risk,1
16163,232,6,856.6,2,At Risk,1
16164,17,34,822.48,0,High Value,0
16168,11,98,3787.6,0,High Value,0
16169,8,85,1822.97,0,High Value,0
16170,51,125,1885.05,0,High Value,0
16171,59,3,73.2,0,High Value,0
16172,95,69,1140.21,0,High Value,0
16173,16,84,1418.32,0,High Value,0
16174,126,23,1009.55,0,High Value,1
16175,94,58,1037.59,0,High Value,0
16177,50,15,331.95,0,High Value,0
16178,138,8,197.9,0,High Value,1
16179,61,11,215.83,0,High Value,0
16180,100,162,10254.18,0,High Value,0
16181,73,11,305.54,0,High Value,0
16182,72,28,6617.65,0,High Value,0
16183,67,15,338.71,0,High Value,0
16184,64,45,1158.79,0,High Value,0
16185,17,31,529.41,0,High Value,0
16186,23,218,4006.94,0,High Value,0
16187,32,295,6911.44,0,High Value,0
16188,45,67,981.86,0,High Value,0
16189,16,11,215.48,0,High Value,0
16190,40,6,215.08,0,High Value,0
16191,3,134,5180.52,0,High Value,0
16193,237,19,314.45,2,At Risk,1
16198,75,15,400.681,0,High Value,0
16200,4,172,1068.87,0,High Value,0
16201,3,111,1863.47,0,High Value,0
16202,361,18,365.27,2,At Risk,1
16203,59,35,592.9,0,High Value,0
16204,23,50,384.18,0,High Value,0
16205,31,97,757.63,0,High Value,0
16206,55,63,537.06,0,High Value,0
16207,25,19,394.38,0,High Value,0
16208,45,66,664.26,0,High Value,0
16209,89,46,2262.62,0,High Value,0
16210,2,123,21086.3,0,High Value,0
16211,89,23,547.02,0,High Value,0
16212,19,41,690.34,0,High Value,0
16213,79,6,159,0,High Value,0
16214,171,44,1062.75,2,At Risk,1
16215,81,14,242.35,0,High Value,0
16216,267,37,914.93,2,At Risk,1
16217,235,15,304.25,2,At Risk,1
16218,30,84,3084.68,0,High Value,0
16221,37,95,860.86,0,High Value,0
